0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,label
-480.87927,124.99148,34.47879,19.213503,16.999645,31.259584,19.168032,17.154324,8.66867,12.942859,15.494045,12.031137,8.739102,7.047738,6.8342905,9.022103,2.461762,7.3204994,1.98195,5.9793224,5.700146,0.5161703,4.9753394,0.2725549,5.304802,2.1344206,1.0758721,5.4182506,1.0303842,5.42234,1.1057421,2.325988,0.94563526,-0.15457922,2.2989316,0.43221438,0.55586946,2.1584918,-2.0606987,3.826869,-1.563611,1.6495107,1.1370826,-1.1848013,3.8905065,NORMAL
-559.58014,92.111595,74.19561,25.21701,41.031273,38.703854,24.789164,16.597939,12.585034,14.185224,13.664669,6.840226,2.2043626,10.113315,6.6625066,12.3817835,1.0527132,5.3935266,1.3377712,8.73975,1.6006626,4.749814,-0.94927424,9.892717,1.4857304,3.6143947,-1.8666154,2.8487394,0.85430604,6.4143667,-1.004854,3.6649115,0.028000439,-0.28491968,5.307463,-1.2675934,4.2337165,0.3609959,0.38947886,2.4423048,-0.92118,2.2593179,2.6903713,-1.0844346,2.5494766,NORMAL
-503.2794,112.03767,47.6589,38.540966,31.493973,25.965939,22.575014,17.3936,14.567534,13.225058,12.10775,10.397918,8.495699,8.104838,8.363298,7.8204184,6.439684,4.8608575,4.187714,4.6027074,4.793765,5.3150396,5.2471943,4.624968,4.4460783,3.6494768,2.7153747,2.8134704,3.8031778,4.075176,3.2843485,2.2590709,1.5670272,2.061924,2.637799,2.8362868,2.5948439,2.201027,2.0411727,1.9751962,1.9450963,1.7688441,1.1800934,1.0951002,1.4954135,NORMAL
-534.4714,100.31746,66.24332,28.55885,36.13805,35.34234,24.663635,10.594366,9.121742,11.229006,14.042255,7.1666107,2.9284785,8.882241,6.473279,10.463343,-1.9437848,3.603841,1.6811385,8.789215,3.1596136,4.5890555,0.083604544,6.455371,1.3650849,4.762986,-1.0039012,3.4979372,0.3384319,4.796474,0.98505837,2.6411765,1.651205,-0.61438596,4.1799693,-0.09761922,3.8974252,0.7581006,1.7309554,2.3096848,1.7273707,1.1917514,2.7778077,-1.413456,2.7090998,NORMAL
-496.95697,118.57507,43.70224,32.864407,29.180784,27.691294,23.796232,15.38273,11.279784,11.477368,11.604279,9.217836,6.689164,7.1346183,7.2904725,5.869172,4.5520916,4.4149504,4.078685,3.784813,3.9148905,4.9597383,5.3701177,5.0519695,4.4614944,3.1485808,2.412058,3.4897954,3.7860336,3.4230492,2.7932434,2.1929502,1.5290383,1.5470648,1.9894823,2.4679084,2.2162123,1.902432,1.6107671,1.8508607,2.4038758,2.2009852,1.6032188,0.92148167,0.86306006,NORMAL
-493.70465,120.36507,50.44478,33.824955,31.589724,28.047125,22.294596,13.957084,10.468183,11.482736,11.644724,9.058703,6.946565,7.461146,7.9241304,6.484688,4.488331,3.8664236,3.823869,3.5992875,3.9007108,4.6815205,5.0585237,4.461104,3.9060626,3.4825768,2.7171843,3.1651795,4.1667905,3.973908,2.9327354,1.9484038,1.7115314,1.9533813,2.2465374,2.4958394,2.270459,1.7123806,1.29924,1.3463318,1.589363,1.7703929,1.5436186,1.0157907,0.91234434,NORMAL
-467.7007,113.273224,59.25023,28.984552,27.787441,30.544313,23.442371,11.595153,9.286829,12.857879,13.511139,6.8102493,2.3917136,6.7961016,9.826027,9.854605,4.8344088,3.5526335,3.0432856,6.1191483,5.9729767,6.5065064,4.9065757,5.690471,4.908992,4.454958,3.4774208,4.5181684,5.645524,5.402656,4.8054013,3.6424482,4.0398016,3.0415246,3.6177597,2.4982295,3.3054645,2.19148,2.8988464,1.8445894,2.207258,1.8586693,2.2179308,1.6471499,1.4717962,NORMAL
-499.84726,84.266975,54.902084,34.69436,33.500427,35.900146,28.094002,17.739206,14.480544,14.049311,17.090857,11.939193,8.410829,10.368424,8.362711,9.775765,2.8205132,4.5726995,7.039611,10.146486,9.648978,7.448784,3.080359,4.7779055,2.6163723,6.212682,4.6072397,4.271835,4.7827325,3.7947907,5.663578,4.520785,4.235245,3.35955,2.8537252,2.1221764,2.8246973,1.2203737,4.241408,3.2565951,4.2639966,1.5220002,0.8217938,1.1266942,1.480796,NORMAL
-474.32025,56.744373,56.70962,32.72616,38.50606,23.62201,32.690086,18.717451,25.88208,13.096282,20.354244,9.82619,17.239637,8.5588045,14.738058,6.1268444,10.619368,4.277418,9.689085,5.5896535,9.039226,4.8096437,6.8562903,4.9391356,6.1124825,5.005539,3.942254,4.5330577,2.9190507,5.4393787,2.3893626,5.9403205,1.7898772,6.1132107,0.91363955,5.8256836,-0.014878023,5.7484584,-0.4385642,5.705363,-0.79055643,5.2047915,-1.0176607,4.774264,-1.3996469,NORMAL
-552.8185,99.42046,71.92237,21.464622,42.47563,42.24846,21.979406,12.482733,8.4169,12.542995,15.407027,6.211392,0.6577895,10.450885,6.095252,12.539644,-0.78194743,4.065653,0.5812956,9.432505,2.6485958,3.8191228,-1.8242424,8.908771,1.0345905,4.351831,-0.657216,4.115839,-0.13288456,6.7133837,-0.41041481,3.7022464,-0.018597588,-0.62990135,5.3536415,-0.6902805,3.9703293,1.2456374,-0.07142029,3.1803708,-0.7991565,2.1942194,3.2138317,-1.7809315,2.6774893,NORMAL
-483.70993,75.573875,56.475525,42.66477,35.873474,35.612156,26.25886,21.706501,18.969162,16.215714,16.793863,9.413039,7.82826,8.159343,6.9416766,10.706818,5.842758,7.182943,6.799739,5.4989305,7.414288,3.57114,4.4538097,5.5504603,4.216806,7.6433787,4.351779,5.8030467,6.1801305,3.7418516,6.2615204,2.2677574,3.956696,4.0047965,2.9523892,5.408851,2.5128813,2.7208698,2.7950027,0.3643861,3.383088,0.5180197,1.9451118,2.2716994,0.23592679,NORMAL
-470.39987,103.95089,55.32758,-10.857913,30.52819,21.728415,21.48907,-0.49542683,17.083178,12.441813,13.684218,5.151244,12.939325,6.9414883,12.18392,-0.67184293,13.471072,1.1224016,5.912545,4.888761,7.896677,4.3059926,5.4140267,5.8449955,4.457837,2.987501,3.3743188,3.828674,2.4300354,6.914916,-1.1060008,6.887899,3.9611986,2.6997817,0.20230319,6.0599027,0.57800364,3.7769058,-2.2382479,10.370108,-5.158562,5.130838,1.0769724,2.234836,-0.7475885,NORMAL
-510.32162,73.58571,57.005318,0.9239312,33.526966,21.600138,26.386343,9.820209,17.541307,15.176701,17.06248,8.216579,15.561588,10.577468,13.63905,1.5286226,11.185243,1.8658556,5.814832,6.4440937,8.382547,6.3941436,6.8643565,3.559522,6.626279,4.6497316,3.8495,3.0894146,1.7951977,8.280434,-0.3395849,4.23111,3.3332608,2.75838,0.07448987,5.738274,1.2655606,2.98869,-1.1267347,9.583089,-5.4690895,5.7875757,1.2177804,1.7871162,-1.4605922,NORMAL
-497.20795,61.149208,61.85551,28.866844,38.164665,22.243015,32.22603,20.693558,26.80185,14.477134,17.84822,7.5763383,15.007355,6.6519494,14.008124,6.3853526,10.899673,3.620625,7.578058,5.870333,10.274258,4.9202466,6.1961784,4.86484,4.8151574,3.3800828,0.71338606,4.3427887,3.1050704,6.985056,0.33259463,4.937279,0.7628845,4.0678825,0.2952374,5.07351,0.022130672,5.5519204,-2.4636593,7.2675543,-1.559325,5.405573,-1.2264956,4.89832,0.12764111,NORMAL
-498.14236,63.25469,61.20366,29.383335,36.350464,22.494482,31.624151,20.499027,25.169033,14.960718,18.563845,8.3821745,14.361417,8.571043,15.9255295,8.461768,11.666177,3.5552025,8.373519,5.176871,9.682573,5.1227,7.102756,4.3695707,4.877392,3.5131352,2.53741,4.7292976,3.4639971,6.8650713,2.138288,4.7827115,1.3247689,4.7265887,0.78929794,4.404095,-0.8924947,4.9436026,-1.2633554,6.333717,-1.3420124,5.203969,-0.20851734,3.710392,0.4052163,NORMAL
-460.49014,110.46946,53.449486,-12.400773,27.485825,17.821331,18.545643,-2.5998516,17.112738,15.24762,19.119349,6.7830954,13.035133,8.157619,14.178878,0.5534388,10.9369,2.3206198,10.367545,7.869448,8.399896,5.505282,5.721917,6.791613,6.847955,5.64186,1.6823515,6.6146407,2.2126296,7.2050595,1.1567986,6.180293,2.8332088,4.643689,-0.2138592,6.43769,-0.7884286,5.785008,-1.7916023,7.9562235,-3.6666486,6.1226835,-1.0751493,4.77817,-1.5857105,NORMAL
-565.4428,97.371185,55.638454,29.742868,25.63394,27.239735,20.669392,11.728156,9.210006,11.7636,12.472859,11.118131,11.082905,12.308743,11.358746,8.449972,6.5910354,6.961512,7.1867247,6.0157776,4.563587,4.339552,4.7992716,5.100937,5.034755,5.0902944,5.073823,4.817031,4.2250752,3.7597568,3.46067,3.2590337,2.800008,2.3972623,2.4239042,2.9373925,3.0658212,2.4822116,1.7927617,1.9648894,2.5155542,2.4985642,1.7727903,1.3760573,1.5513071,NORMAL
-583.5034,97.90744,58.014137,32.518223,27.316336,27.812729,21.984806,14.018975,11.377513,12.659089,12.900576,12.114823,12.548934,13.122647,11.456542,8.597449,7.1812,7.306275,7.126009,6.1907115,5.545884,5.5017543,5.336794,4.7745934,4.4111404,4.698261,5.2298,5.2732606,4.5588784,3.6513767,3.2678473,3.3697965,3.2225957,2.5796776,2.13668,2.2858632,2.3482497,1.7180197,1.1299894,1.5547934,2.4869766,2.6133358,1.7368808,0.92103845,0.8301024,NORMAL
-558.10614,110.98377,53.721752,21.823261,22.26761,29.020433,22.371515,10.529327,7.238878,11.068912,12.085577,9.681961,9.59703,11.949271,11.880048,9.259318,7.600645,7.7067676,7.1701565,5.290737,3.9265242,4.296131,4.8955555,4.447625,3.7770896,4.103093,4.9630437,5.209871,4.400533,3.3172367,2.766636,2.735852,2.6221962,2.2520127,1.751235,1.364244,1.2489043,1.4757845,1.852844,2.086239,2.0384667,1.9501641,1.8438786,1.5881432,1.2871947,NORMAL
-487.79074,166.48683,61.599407,-2.3594918,-5.6222477,11.146738,14.014955,9.554113,11.725532,15.75412,13.362404,9.123355,10.316755,13.993769,12.271986,5.763951,1.3173249,1.1441458,2.9055278,4.791856,5.9687324,5.829452,4.9084444,4.823379,5.2172136,4.538638,3.0476866,2.2608547,2.4437585,2.911803,2.7342708,2.1608531,2.0780077,2.5800705,2.7102857,1.8985395,1.2286988,1.8749636,2.5448618,1.7070857,0.43911698,0.28531408,0.7712446,0.9651273,1.1028817,NORMAL
-497.00888,173.82224,58.874886,-2.9789822,0.4495223,15.802295,11.637977,3.6135802,8.432804,17.658543,16.398693,7.9183764,5.662519,11.375646,14.038611,8.526189,1.1830022,-1.2170267,1.3775216,5.389379,7.2866163,5.8256254,3.3714488,3.4135258,4.6577168,3.7843943,1.6223025,1.6043419,3.2697806,3.4798026,1.8805805,0.8450288,1.225297,2.312672,2.6597817,1.5329071,0.2912587,0.77504027,2.308602,2.5152667,1.0344034,-0.025983488,0.028786909,0.11639615,0.0076007694,NORMAL
-501.72476,159.66771,23.36834,-0.5801091,27.362438,28.834778,8.372121,0.6317468,8.126127,18.364622,20.5445,9.997821,4.5544953,11.292746,14.01982,8.273193,1.2740537,0.45224968,3.63516,6.191454,7.2482147,5.896319,4.461409,4.650586,5.3830256,4.9627657,2.794266,2.665054,3.306312,2.7872536,2.2671757,1.8442935,1.7621211,2.2733727,2.8524318,2.3739722,0.8148268,1.0369701,1.8443655,1.3566083,0.45961165,0.41191113,1.0298392,1.301124,0.6612003,NORMAL
-582.9631,68.32618,57.571514,45.740334,36.692616,29.460127,24.401245,19.89728,16.750484,14.46312,12.632024,11.263081,9.80068,9.183599,7.9015126,7.3263783,6.1946177,6.6219788,6.415809,6.6265616,5.205439,4.459187,3.6816857,4.261545,4.5727606,4.8736415,4.7590575,4.5072064,4.4052405,3.7384639,3.4927695,2.725225,2.9837666,2.4822412,2.7947083,2.1041021,2.3506515,1.7655526,1.9221275,1.3075099,1.3656888,1.2061179,1.3915148,1.3013449,0.94387627,NORMAL
-585.6452,63.535496,52.67685,43.071514,37.056465,30.816616,24.711334,19.32065,16.979609,15.863985,13.8016815,11.302717,9.519799,9.736313,8.97038,7.880461,5.8963766,6.270118,6.333336,6.4717865,4.4922104,3.6359634,3.32326,4.461622,4.836633,4.8866982,4.5350447,4.1252465,3.925297,3.2627437,3.3086944,2.8119674,3.1729646,2.4863746,2.7052844,1.9372904,2.2351506,1.6828637,2.037259,1.5469745,1.6048673,1.2262348,1.2841346,1.2409348,0.9850477,NORMAL
-571.00433,63.26848,51.946465,43.58231,37.95682,32.676323,26.713562,20.863272,16.888908,14.250504,11.960376,10.211649,9.358478,9.342132,8.752553,7.8924713,6.9631934,7.049042,7.045282,6.783463,5.5674453,4.6880317,4.2950716,4.7330556,4.9542184,4.8031597,4.3850727,4.137607,4.0674787,3.6761062,3.22888,2.5942495,2.405988,2.0912368,2.161829,2.0099187,2.150192,1.8522688,1.7245471,1.4205601,1.4129082,1.3011593,1.3703785,1.5055264,1.5822465,NORMAL
-500.9951,85.838776,52.59621,37.01574,33.816833,31.147339,23.456133,17.318682,15.673412,16.184362,14.74389,11.180121,9.682772,9.943861,8.99775,7.6537175,6.5018306,5.874129,5.895654,5.717532,4.952248,4.542462,4.474085,4.624723,4.349632,4.058198,4.3600903,4.5130167,4.278354,4.1572113,3.9213033,3.7043562,3.7992325,4.13745,3.9209216,3.1236484,2.6203084,2.8479614,2.9245174,2.588885,2.2283816,2.0797958,1.9797852,2.117062,2.5051157,NORMAL
